order_date,order_id,customer_name,segment,country,city,location,product_id,category,product_name,sales,quantity,company_name,expiry_date
2020-03-18,WL-687251,Amber Gray,Consumer,United Kingdom,Warrington,Site,OFF-BI-10004632,Courses,Graphic Design,1750.0,1,Unknown,2022-03-18
2020-03-18,RH-991800,Nur al Din Deeb,Consumer,Pakistan,Lahore,Site,OFF-EN-10004386,Award,HR Award,1499.0,1,Unknown,2022-03-18
2020-03-18,KA-064854,Tahsin Essa,Corporate,Pakistan,Lahore,Site,OFF-PA-10003657,Award,Microsoft Office Award,3000.0,2,Aaronson Furniture,2022-03-18
2021-03-18,TQ-460883,Insaf Ganem,Corporate,Pakistan,Lahore,Site,OFF-PA-10000019,Diploma,Graphic Design Diploma,9000.0,5,Silo,2023-03-18
2021-03-18,LA-369727,Baheera Aswad,Home Office,Pakistan,Lahore,Site,OFF-PA-10000143,Award,Microsoft Office Award,12000.0,8,Unknown,2023-03-18
2021-03-18,FS-843802,Helen Mewael,Home Office,Kenya,Nairobi,Site,OFF-AR-10000411,Courses,Graphic Design,38500.0,22,Unknown,2023-03-18
2021-03-18,YT-853415,Tia Carr,Consumer,United Kingdom,Warrington,Site,HLR-PK-16760271,Courses,Graphic Design,1750.0,1,Unknown,2023-03-18
2021-03-18,PZ-389821,Sajidah Ghannam,Home Office,Pakistan,Lahore,Site,OFF-AP-10001242,Courses,Graphic Design,21000.0,12,Unknown,2023-03-18
2021-03-18,SV-979123,Anna Senay,Corporate,Kenya,Nairobi,Site,OFF-LA-10004093,Courses,Graphic Design,24500.0,14,Child World,2023-03-18
2021-03-18,VU-299708,Adiva Asghar,Home Office,Pakistan,Lahore,Site,FUR-FU-10001706,Courses,CompTIA,12579.0,21,Unknown,2023-03-18
2021-03-18,WD-094582,Zufan Hagos,Corporate,Kenya,Nairobi,Site,UYR-RA-33865135,Courses,Graphic Design,24500.0,14,Simply Save,2023-03-18
2021-03-18,PI-300224,Thomas Barrett,Corporate,United Kingdom,Warrington,Site,FUR-CH-10001854,Courses,Social Media,10800.0,27,Ellman's Catalog Showrooms,2023-03-18
2021-03-18,PC-893048,Bisirat Medhane,Consumer,Kenya,Nairobi,Site,OIJ-BD-53957246,Courses,Graphic Design,1750.0,1,Unknown,2023-03-18
2021-03-18,FY-556486,Eva Sullivan,Corporate,United Kingdom,Liverpool,Hub,OFF-PA-10002319,Courses,Graphic Design,35000.0,20,L' Fish,2023-03-18
2021-03-18,OF-782714,Bassam Shamoon,Home Office,Pakistan,Lahore,Site,FPL-WP-86825647,Diploma,Executive PA Diploma,31500.0,7,Unknown,2023-03-18
2021-03-18,NI-818237,Juhanah Toma,Consumer,Pakistan,Lahore,Site,TKP-ZO-97263175,Courses,Graphic Design,1750.0,1,Unknown,2023-03-18
2021-03-18,HF-177360,Qutaibah Haik,Consumer,Pakistan,Lahore,Site,FUR-BO-10001337,Courses,Cloud Architecture,480.0,1,Unknown,2023-03-18
2021-03-18,BP-627180,Maysarah Bazzi,Corporate,Pakistan,Lahore,Site,OFF-AP-10001303,Courses,Graphic Design,22750.0,13,Giant,2023-03-18
2020-04-18,MJ-206028,Baraka Maloof,Corporate,Pakistan,Lahore,Site,MGU-SV-66448020,Courses,Graphic Design,17500.0,10,Gamma Gas,2022-04-18
2020-04-18,CY-774243,'Amid Cham,Consumer,Pakistan,Lahore,Site,OFF-ST-10002554,Diploma,HR Diploma,1600.0,1,Unknown,2022-04-18
2020-04-18,FC-648961,Holly May,Corporate,United Kingdom,Warrington,Site,OFF-AR-10002987,Award,Microsoft Office Award,36000.0,24,Big Star Markets,2022-04-18
2020-04-18,LG-682589,Robel Aatifa,Corporate,Kenya,Nairobi,Site,TEC-PH-10001817,Diploma,Microsoft Office Diploma,22500.0,9,id Boutiques,2022-04-18
2020-04-18,DG-515932,Jun Nassar,Consumer,Pakistan,Lahore,Site,TEC-AC-10000474,Diploma,Graphic Design Diploma,1800.0,1,Unknown,2022-04-18
2020-04-18,GD-701054,Ra'fat Hajjar,Corporate,Pakistan,Lahore,Site,FUR-FU-10001967,Courses,Social Media,2000.0,5,Pioneer Chicken,2022-04-18
2020-04-18,IK-285589,Jawahir Qureshi,Consumer,Pakistan,Lahore,Site,OFF-BI-10002160,Award,IT Support Award,1250.0,1,Unknown,2022-04-18
2020-04-18,RD-085280,Anthony Ahmed,Home Office,United Kingdom,Warrington,Site,OFF-PA-10000994,Award,Microsoft Office Award,1500.0,1,Unknown,2022-04-18
2020-04-18,LM-965733,Milen Fethawi,Consumer,Kenya,Nairobi,Site,OFF-PA-10001534,Diploma,Microsoft Office Diploma,2500.0,1,Unknown,2022-04-18
2020-04-18,VP-846476,Natsnet Sheshy,Corporate,Kenya,Nairobi,Site,MZA-JV-74350465,Courses,Graphic Design,35000.0,20,Strongbod,2022-04-18
2020-04-18,TQ-458932,Tarub Halabi,Consumer,Pakistan,Lahore,Site,TEC-PH-10001300,Diploma,Microsoft Office Diploma,2500.0,1,Unknown,2022-04-18
2020-04-18,AO-680892,Munir Shadid,Consumer,Pakistan,Lahore,Site,MFA-UO-38839674,Courses,ECDL,625.0,1,Unknown,2022-04-18
2020-04-18,ZI-849397,Layali Bahar,Consumer,Pakistan,Lahore,Site,XRF-JK-81957477,Diploma,IT Support Diploma,2200.0,1,Unknown,2022-04-18
2020-04-18,KT-236884,'Afaf Awad,Consumer,Pakistan,Lahore,Site,NNM-RG-32098669,Courses,ECDL,625.0,1,Unknown,2022-04-18
2020-04-18,UH-643930,Declan Griffiths,Home Office,United Kingdom,Liverpool,Hub,USN-NL-07894172,Diploma,Executive PA Diploma,4500.0,1,Unknown,2022-04-18
2020-04-18,MU-721517,Sarah Yates,Home Office,United Kingdom,Warrington,Site,VOZ-YF-86197927,Award,HR Award,26982.0,18,Unknown,2022-04-18
2020-04-18,ZW-344721,Al 'Abbas Shammas,Home Office,Pakistan,Lahore,Site,OFF-BI-10003676,Courses,Graphic Design,33250.0,19,Unknown,2022-04-18
2021-04-18,MG-467224,Salim Kassis,Corporate,Pakistan,Lahore,Site,TEC-PH-10002549,Diploma,HR Diploma,11200.0,7,Mervyn's,2023-04-18
2021-04-18,VU-746409,Suhaimah Tannous,Consumer,Pakistan,Lahore,Site,FUR-FU-10004415,Courses,CompTIA,599.0,1,Unknown,2023-04-18
2021-04-18,KM-869763,Meaza Ali,Home Office,Kenya,Nairobi,Site,TEC-PH-10001128,Diploma,Social Media Diploma,15199.92,8,Unknown,2023-04-18
2021-04-18,ZT-342460,Nada Awad,Home Office,Pakistan,Lahore,Site,FUR-CH-10001146,Courses,Excel,5850.0,13,Unknown,2023-04-18
2021-04-18,FW-359348,Cerys Steele,Corporate,United Kingdom,Warrington,Site,EEC-BG-74501458,Courses,ECDL,3750.0,6,Bold Ideas,2023-04-18
2021-04-18,NW-325284,Lucy Crawford,Home Office,United Kingdom,Warrington,Site,OOM-GF-45872610,Courses,ECDL,3125.0,5,Unknown,2023-04-18
2021-04-18,NF-460736,Nuwayrah Antoun,Consumer,Pakistan,Lahore,Site,FUR-CH-10000863,Courses,Microsoft Access,250.0,1,Unknown,2023-04-18
2021-04-18,XU-761353,Poppy Haynes,Consumer,United Kingdom,Warrington,Site,OFF-AR-10003723,Award,Microsoft Office Award,1500.0,1,Unknown,2023-04-18
2021-04-18,CR-997210,Latif Hadad,Home Office,Pakistan,Lahore,Site,OFF-PA-10002499,Award,Social Media Award,3600.0,3,Unknown,2023-04-18
2021-04-18,JS-883677,Fayyad Amari,Corporate,Pakistan,Lahore,Site,TEC-AC-10003063,Diploma,Freelancer Diploma,72500.0,29,Envirotecture Design,2023-04-18
2020-05-18,DM-445243,Safuh Gerges,Corporate,Pakistan,Lahore,Site,OFF-BI-10003684,Award,Microsoft Office Award,33000.0,22,Soul Sounds Unlimited,2022-05-18
2020-05-18,LF-989238,Oscar Khan,Home Office,United Kingdom,Warrington,Site,LEE-PI-55675334,Award,HR Award,31479.0,21,Unknown,2022-05-18
2020-05-18,UN-976531,Ratib Daher,Home Office,Kuwait,Kuwait City,Site,OFF-BI-10002976,Courses,Graphic Design,43750.0,25,Unknown,2022-05-18
2020-05-18,VC-762274,Abdul-Basit Ba,Corporate,Pakistan,Lahore,Site,OFF-PA-10000349,Award,Social Media Award,32400.0,27,Colonial Stores,2022-05-18
2020-05-18,LR-201990,Eve Walker,Corporate,United Kingdom,Warrington,Site,QLU-ND-38985451,Courses,Graphic Design,21000.0,12,Star Bright Investment Group,2022-05-18
2020-05-18,FH-341793,Raghad Safar,Consumer,Pakistan,Lahore,Site,OFF-BI-10001308,Courses,Graphic Design,1750.0,1,Unknown,2022-05-18
2020-05-18,TZ-047612,Najya Masih,Corporate,Pakistan,Lahore,Site,FUR-FU-10000087,Courses,ECDL,6250.0,10,Matrix Architectural Service,2022-05-18
2020-05-18,QB-010562,Alice Briggs,Consumer,United Kingdom,Liverpool,Hub,OFF-AP-10000124,Courses,Graphic Design,1750.0,1,Unknown,2022-05-18
2020-05-18,XK-123956,Zewdi Muhammed,Corporate,Kenya,Nairobi,Site,OFF-BI-10003910,Courses,Graphic Design,24500.0,14,Beefsteak Charlie's,2022-05-18
2020-05-18,IS-837819,Roma Abraham,Home Office,Kenya,Nairobi,Site,OFF-PA-10000300,Award,Microsoft Office Award,3000.0,2,Unknown,2022-05-18
2020-05-18,KV-285715,Abdul-Mubdi' Rahal,Home Office,Pakistan,Lahore,Site,TEC-PH-10003589,Diploma,IT Support Diploma,11000.0,5,Unknown,2022-05-18
2020-05-18,SD-303258,Ghassan Basara,Home Office,Pakistan,Lahore,Site,OFF-ST-10000798,Award,Microsoft Office Award,33000.0,22,Unknown,2022-05-18
2020-05-18,RG-254192,Yumna Masih,Home Office,Pakistan,Lahore,Site,VMO-KS-08186041,Award,IT Support Award,16250.0,13,Unknown,2022-05-18
2020-05-18,LS-319662,Bassam Bishara,Corporate,Pakistan,Lahore,Site,TEC-PH-10001552,Diploma,HR Diploma,22400.0,14,Central Hardware,2022-05-18
2020-05-18,ER-704700,Fariq Nassar,Corporate,Pakistan,Lahore,Site,OFF-LA-10000134,Courses,Graphic Design,43750.0,25,Fayva,2022-05-18
2020-05-18,GT-253960,Shu'aib Naser,Consumer,Pakistan,Lahore,Site,TEC-PH-10001527,Diploma,Freelancer Diploma,2500.0,1,Unknown,2022-05-18
2020-05-18,YU-958194,Sophia Lane,Consumer,United Kingdom,Warrington,Site,FUR-FU-10001185,Courses,Social Media,400.0,1,Unknown,2022-05-18
2020-05-18,PU-033992,Raaida Ganem,Corporate,Pakistan,Lahore,Site,WXS-LY-15937277,Award,HR Award,11992.0,8,Cuppy's Coffee,2022-05-18
2020-05-18,OL-392034,Danielle Oliver,Home Office,United Kingdom,Warrington,Site,OFF-PA-10004965,Award,Social Media Award,31200.0,26,Unknown,2022-05-18
2021-05-18,KF-909410,Madeeha Attia,Corporate,Pakistan,Lahore,Site,KEQ-GT-06596621,Courses,Graphic Design,8750.0,5,Briazz,2023-05-18
2021-05-18,OW-672558,Shishay Idris,Home Office,Kenya,Nairobi,Site,QQD-RR-23818128,Award,IT Support Award,12500.0,10,Unknown,2023-05-18
2021-05-18,DH-595846,Tekle Abaalom,Consumer,Kenya,Nairobi,Site,TEC-AC-10001465,Diploma,HR Diploma,1600.0,1,Unknown,2023-05-18
2021-05-18,BP-509751,Zahirah Salib,Consumer,Pakistan,Lahore,Site,OFF-BI-10000014,Award,Microsoft Office Award,1500.0,1,Unknown,2023-05-18
2021-05-18,LJ-182975,Gabriel Frost,Corporate,United Kingdom,Liverpool,Hub,FKR-HK-35912591,Courses,Graphic Design,42000.0,24,Jay Jacobs,2023-05-18
2021-05-18,CM-798604,Zakiyah Totah,Home Office,Pakistan,Lahore,Site,UWM-BC-52819773,Award,HR Award,17988.0,12,Unknown,2023-05-18
2021-05-18,ML-834908,Insaf Salib,Home Office,Pakistan,Lahore,Site,OFF-ST-10002957,Award,Social Media Award,19200.0,16,Unknown,2023-05-18
2021-05-18,YC-270325,Ridha Arian,Corporate,Pakistan,Lahore,Site,OFF-LA-10003930,Courses,Graphic Design,43750.0,25,Martin's,2023-05-18
2021-05-18,CV-363238,Habib Abadi,Home Office,Kuwait,Kuwait City,Site,OFF-PA-10004609,Courses,Graphic Design,10500.0,6,Unknown,2023-05-18
2021-05-18,LE-804872,Sameer Boulos,Home Office,Pakistan,Lahore,Site,FUR-TA-10001095,Courses,ECDL,15625.0,25,Unknown,2023-05-18
2021-05-18,QL-185306,Nadwah Tuma,Consumer,Pakistan,Lahore,Site,OFF-FA-10000936,Award,Microsoft Office Award,1500.0,1,Unknown,2023-05-18
2021-05-18,JF-589225,Abdul-Wahid Samaha,Corporate,Pakistan,Lahore,Site,FUR-TA-10000577,Courses,Microsoft Excel,11172.0,28,Official All Star Café,2023-05-18
2020-06-18,GX-571726,Is'ad Shamoun,Home Office,Pakistan,Lahore,Site,OFF-PA-10002986,Courses,Graphic Design,50750.0,29,Unknown,2022-06-18
2020-06-18,OB-377243,Ahmad Arian,Home Office,Pakistan,Lahore,Site,OFF-BI-10002437,Courses,Graphic Design,28000.0,16,Unknown,2022-06-18
2020-06-18,FG-356983,Muhsin Boutros,Consumer,Pakistan,Lahore,Site,FUR-FU-10001468,Courses,Social Media,400.0,1,Unknown,2022-06-18
2020-06-18,UF-535693,Charlie Norton,Consumer,United Kingdom,Warrington,Site,OFF-PA-10001622,Courses,Graphic Design,1750.0,1,Unknown,2022-06-18
2020-06-18,IK-041123,Azza Attia,Consumer,Pakistan,Lahore,Site,TEC-PH-10001918,Diploma,Graphic Design Diploma,1800.0,1,Unknown,2022-06-18
2020-06-18,JV-267892,Nayif Gaber,Consumer,Pakistan,Lahore,Site,OFF-AR-10004956,Courses,Graphic Design,1750.0,1,Unknown,2022-06-18
2020-06-18,YE-819667,Nathan Fisher,Corporate,United Kingdom,Warrington,Site,OFF-BI-10003650,Award,Social Media Award,30000.0,25,Practi-Plan,2022-06-18
2020-06-18,UA-698400,Afwerki Tewelde,Home Office,Kenya,Nairobi,Site,OFF-ST-10001522,Diploma,Microsoft Office Diploma,37500.0,15,Unknown,2022-06-18
2020-06-18,PM-229737,Ali Rahal,Consumer,Pakistan,Lahore,Site,OFF-LA-10000240,Courses,Graphic Design,1750.0,1,Unknown,2022-06-18
2020-06-18,SL-579962,Anjum Aswad,Corporate,Pakistan,Lahore,Site,OFF-ST-10002276,Diploma,Graphic Design Diploma,9000.0,5,Body Fate,2022-06-18
2020-06-18,JG-706173,Khairi Malouf,Home Office,Kuwait,Kuwait City,Site,FUR-CH-10003379,Courses,Python,7700.0,22,Unknown,2022-06-18
2021-06-18,XQ-591794,Rufaidah Bazzi,Corporate,Pakistan,Lahore,Site,NDD-GA-45296532,Courses,Graphic Design,12250.0,7,Earl Abel's,2023-06-18
2021-06-18,GT-592750,Dawit Abaalom,Home Office,Kenya,Nairobi,Site,FUR-FU-10004597,Courses,Cloud Architecture,12960.0,27,Unknown,2023-06-18
2021-06-18,ZH-890024,Musa Fakhoury,Home Office,Pakistan,Lahore,Site,DTR-YI-38657039,Award,HR Award,10493.0,7,Unknown,2023-06-18
2021-06-18,YF-948060,Hooda Ghannam,Consumer,Pakistan,Lahore,Site,FUR-TA-10004575,Courses,Python,350.0,1,Unknown,2023-06-18
2021-06-18,KX-017071,Bisrat Daniel,Home Office,Kenya,Nairobi,Site,PFL-IK-59613440,Courses,Graphic Design,19250.0,11,Unknown,2023-06-18
2021-06-18,QS-680540,Majd Shamon,Corporate,Pakistan,Lahore,Site,OFF-BI-10004519,Courses,Graphic Design,38500.0,22,Cut Rite Lawn Care,2023-06-18
2021-06-18,WZ-859115,Nur al Din Asghar,Home Office,Pakistan,Lahore,Site,FUR-FU-10002157,Courses,CompTIA,7787.0,13,Unknown,2023-06-18
2021-06-18,MG-941580,Abdul-Barr Quraishi,Corporate,Pakistan,Lahore,Site,FUR-TA-10000577,Courses,Social Media,5600.0,14,Advansed Teksyztems,2023-06-18
2021-06-18,RF-104877,Oscar Fry,Corporate,United Kingdom,Liverpool,Hub,FUR-CH-10004063,Courses,Medical Terminology,6750.0,15,Big A Auto Parts,2023-06-18
2021-06-18,CG-146851,Logan Cox,Corporate,United Kingdom,Liverpool,Hub,TEC-PH-10002275,Courses,Microsoft Excel,8379.0,21,Magna Architectural Design,2023-06-18
2021-06-18,AZ-002489,Malikah Daher,Home Office,Pakistan,Lahore,Site,PPI-MK-69148819,Courses,Graphic Design,7000.0,4,Unknown,2023-06-18
2021-06-18,AH-175619,Anbar Wasem,Home Office,Pakistan,Lahore,Site,FTE-HS-11904661,Courses,Graphic Design,38500.0,22,Unknown,2023-06-18
2021-06-18,MN-231021,Mu'adh Naifeh,Home Office,Pakistan,Lahore,Site,OFF-PA-10000304,Award,HR Award,23984.0,16,Unknown,2023-06-18
2021-06-18,OP-330133,Nabighah Srour,Consumer,Pakistan,Lahore,Site,FUR-CH-10001215,Courses,CompTIA,599.0,1,Unknown,2023-06-18
2021-06-18,YU-436535,Nayif Kattan,Corporate,Pakistan,Lahore,Site,OFF-AR-10002335,Award,Microsoft Office Award,3000.0,2,Hughes & Hatcher,2023-06-18
2020-07-18,XY-909971,Fre-qalsi Osman,Consumer,Kenya,Nairobi,Site,OFF-PA-10004971,Courses,Graphic Design,1750.0,1,Unknown,2022-07-18
2020-07-18,UO-629672,Juwain Masih,Home Office,Pakistan,Lahore,Site,OFF-AP-10000692,Courses,Executive Assistant Diploma,107973.0,27,Unknown,2022-07-18
2020-07-18,FV-981024,Jamie Hanson,Home Office,United Kingdom,Warrington,Site,TEC-AC-10004568,Diploma,Executive PA Diploma,45000.0,10,Unknown,2022-07-18
2020-07-18,XH-537951,Ma'ruf Haddad,Home Office,Kuwait,Kuwait City,Site,OFF-ST-10003208,Award,Microsoft Office Award,42000.0,28,Unknown,2022-07-18
2020-07-18,ZI-070224,Evie Howe,Corporate,United Kingdom,Liverpool,Hub,TEC-PH-10002726,Diploma,IT Support Diploma,61600.0,28,Multi-Systems Merchant Services,2022-07-18
2020-07-18,VH-549001,Brhane Hagos,Home Office,Kenya,Nairobi,Site,OFF-BI-10001036,Award,Social Media Award,36000.0,30,Unknown,2022-07-18
2020-07-18,GP-716151,Fadi Sayegh,Consumer,Pakistan,Lahore,Site,TEC-AC-10004901,Diploma,Executive PA Diploma,4500.0,1,Unknown,2022-07-18
2020-07-18,BU-760221,Shukornia Simon,Consumer,Kenya,Nairobi,Site,LBT-UR-63527723,Diploma,IT Support Diploma,2200.0,1,Unknown,2022-07-18
2020-07-18,BO-992783,Umarah Nazari,Consumer,Pakistan,Lahore,Site,OFF-AP-10004052,Diploma,Social Media Diploma,1899.99,1,Unknown,2022-07-18
2020-07-18,OO-675454,Jaul Ganem,Consumer,Pakistan,Lahore,Site,OFF-SU-10004884,Courses,Executive Assistant Diploma,3999.0,1,Unknown,2022-07-18
2020-07-18,JI-354290,Najid Shadid,Corporate,Pakistan,Lahore,Site,PZA-DY-03590137,Courses,Graphic Design,38500.0,22,County Seat,2022-07-18
2020-07-18,PA-941128,Warda Asghar,Corporate,Pakistan,Lahore,Site,OFF-PA-10004888,Courses,Graphic Design,10500.0,6,Super Shops,2022-07-18
2020-07-18,JQ-157840,Fiori Senay,Home Office,Kenya,Nairobi,Site,FUR-FU-10000023,Courses,Microsoft Powerpoint,7475.0,25,Unknown,2022-07-18
2020-07-18,WC-491794,Yahya Hakimi,Consumer,Kuwait,Kuwait City,Site,OFF-PA-10004082,Award,Microsoft Office Award,1500.0,1,Unknown,2022-07-18
2021-07-18,CP-688779,Abdul-Aliyy Kattan,Home Office,Pakistan,Lahore,Site,OFF-ST-10004123,Award,Microsoft Office Award,36000.0,24,Unknown,2023-07-18
2021-07-18,TO-443868,Faraj Abboud,Corporate,Pakistan,Lahore,Site,JAC-ZB-74200376,Courses,Graphic Design,22750.0,13,Handy Dan,2023-07-18
2021-07-18,CI-360806,Madison Savage,Home Office,United Kingdom,Warrington,Site,FUR-TA-10004152,Courses,Social Media,2400.0,6,Unknown,2023-07-18
2021-07-18,DP-132726,Rezene Isaias,Consumer,Kenya,Nairobi,Site,VTY-CJ-72619624,Courses,Graphic Design,1750.0,1,Unknown,2023-07-18
2021-07-18,JZ-155307,Milena Abaalom,Consumer,Kenya,Nairobi,Site,OFF-BI-10003712,Courses,Graphic Design,1750.0,1,Unknown,2023-07-18
2021-07-18,XE-494689,Ahmad Almasi,Home Office,Pakistan,Lahore,Site,DHQ-DX-09454804,Courses,ECDL,10625.0,17,Unknown,2023-07-18
2021-07-18,JT-874563,Mehret Selassie,Consumer,Kenya,Nairobi,Site,WPU-FT-63833200,Courses,Graphic Design,1750.0,1,Unknown,2023-07-18
2021-07-18,XN-073119,Milen Robel,Corporate,Kenya,Nairobi,Site,OFF-ST-10004123,Courses,Graphic Design,15750.0,9,Jacobs,2023-07-18
2021-07-18,FC-527377,Cerys Graham,Home Office,United Kingdom,Liverpool,Hub,OFF-AR-10001149,Award,HR Award,16489.0,11,Unknown,2023-07-18
2021-07-18,TK-737900,Ragheb Quraishi,Corporate,Pakistan,Lahore,Site,FUR-CH-10000863,Courses,Microsoft Excel,3591.0,9,Realty Zone,2023-07-18
2021-07-18,KH-709937,Labeeb Saliba,Corporate,Pakistan,Lahore,Site,OFF-PA-10000520,Courses,Graphic Design,45500.0,26,Karl's Shoes,2023-07-18
2021-07-18,KW-276568,Logan Singh,Home Office,United Kingdom,Liverpool,Hub,OFF-PA-10001033,Diploma,HR Diploma,11200.0,7,Unknown,2023-07-18
2021-07-18,ZC-451962,Nur Asghar,Consumer,Pakistan,Lahore,Site,MXB-WP-05464514,Diploma,Graphic Design Diploma,1800.0,1,Unknown,2023-07-18
2021-07-18,MI-725887,Morgan Woods,Corporate,United Kingdom,Warrington,Site,OFF-BI-10000343,Award,HR Award,10493.0,7,Electronic Geek,2023-07-18
2020-08-18,PL-674475,Fiddah Zogby,Home Office,Pakistan,Lahore,Site,SYY-RN-09183721,Courses,Graphic Design,8750.0,5,Unknown,2022-08-18
2020-08-18,IE-006870,Azeeza Tahan,Corporate,Pakistan,Lahore,Site,FUR-FU-10003724,Courses,Social Media,3600.0,9,Solution Realty,2022-08-18
2020-08-18,AZ-767140,Luca Ferguson,Home Office,United Kingdom,Warrington,Site,OFF-ST-10003455,Award,Social Media Award,15600.0,13,Unknown,2022-08-18
2020-08-18,WB-134214,Asmarina Girmay,Consumer,Kenya,Nairobi,Site,TEC-AC-10004145,Diploma,Freelancer Diploma,2500.0,1,Unknown,2022-08-18
2020-08-18,MY-218129,Rita Yusef,Home Office,Kenya,Nairobi,Site,OFF-PA-10000349,Courses,Graphic Design,40250.0,23,Unknown,2022-08-18
2020-08-18,UC-307646,Yumn Naifeh,Corporate,Pakistan,Lahore,Site,OFF-BI-10004528,Diploma,HR Diploma,4800.0,3,Friendly Advice,2022-08-18
2020-08-18,BZ-725188,Tom Shepherd,Home Office,United Kingdom,Liverpool,Hub,KJW-WR-00710813,Courses,Graphic Design,19250.0,11,Unknown,2022-08-18
2020-08-18,WP-584407,Usaym Kouri,Corporate,Pakistan,Lahore,Site,OFF-BI-10003314,Courses,Graphic Design,28000.0,16,Egghead Software,2022-08-18
2021-08-18,NN-052280,Zaki Kassis,Corporate,Pakistan,Lahore,Site,FUR-CH-10002647,Courses,ECDL,14375.0,23,Krauses Sofa Factory,2023-08-18
2021-08-18,ZW-610255,Jalal al Din Bahar,Home Office,Pakistan,Lahore,Site,TEC-PH-10001557,Diploma,IT Support Diploma,2200.0,1,Unknown,2023-08-18
2021-08-18,DP-605108,Kedija Awate,Home Office,Kenya,Nairobi,Site,OFF-LA-10003498,Award,Microsoft Office Award,45000.0,30,Unknown,2023-08-18
2021-08-18,OE-799988,Mona Sleiman,Consumer,Pakistan,Lahore,Site,FUR-TA-10004152,Courses,Microsoft Powerpoint,299.0,1,Unknown,2023-08-18
2021-08-18,VC-228141,Saniyah Tahan,Corporate,Pakistan,Lahore,Site,OFF-ST-10001522,Award,Microsoft Office Award,25500.0,17,Matrix Interior Design,2023-08-18
2021-08-18,LI-899301,Azzam Daher,Home Office,Pakistan,Lahore,Site,FUR-CH-10000422,Courses,Social Media,4400.0,11,Unknown,2023-08-18
2021-08-18,CD-047401,Nasir Asghar,Corporate,Pakistan,Lahore,Site,OFF-AP-10002118,Diploma,HR Diploma,8000.0,5,Big A Auto Parts,2023-08-18
2021-08-18,CJ-836636,Mu'tasim Rahal,Consumer,Pakistan,Lahore,Site,OFF-FA-10000992,Award,Microsoft Office Award,1500.0,1,Unknown,2023-08-18
2021-08-18,XF-146611,Masrur Khouri,Consumer,Pakistan,Lahore,Site,SSV-HM-63215273,Courses,ECDL,625.0,1,Unknown,2023-08-18
2021-08-18,RZ-017190,Taima' Halabi,Home Office,Pakistan,Lahore,Site,OFF-PA-10004255,Diploma,HR Diploma,25600.0,16,Unknown,2023-08-18
2021-08-18,LM-421432,Bisrat Rezene,Home Office,Kenya,Nairobi,Site,SDX-GS-12743563,Courses,Graphic Design,40250.0,23,Unknown,2023-08-18
2021-08-18,MW-107016,Ara Basara,Consumer,Pakistan,Lahore,Site,TEC-PH-10004389,Diploma,Microsoft Office Diploma,2500.0,1,Unknown,2023-08-18
2021-08-18,XQ-056778,Negisti Robel,Consumer,Kenya,Nairobi,Site,OFF-EN-10003068,Diploma,Graphic Design Diploma,1800.0,1,Unknown,2023-08-18
2021-08-18,XR-951154,Andrew Hobbs,Home Office,United Kingdom,Warrington,Site,OFF-ST-10001490,Courses,Graphic Design,33250.0,19,Unknown,2023-08-18
2021-08-18,JR-493924,Ella Jennings,Corporate,United Kingdom,Warrington,Site,XEG-ZS-71645683,Diploma,IT Support Diploma,6600.0,3,Terra,2023-08-18
2021-08-18,HV-542871,Seif Bitar,Consumer,Pakistan,Lahore,Site,PYR-NJ-17247478,Courses,Graphic Design,1750.0,1,Unknown,2023-08-18
2021-08-18,IL-656654,Gamali Sarraf,Consumer,Pakistan,Lahore,Site,OFF-FA-10003021,Award,Microsoft Office Award,1500.0,1,Unknown,2023-08-18
2021-08-18,FP-073354,Gamal Sayegh,Home Office,Pakistan,Lahore,Site,OFF-SU-10001664,Diploma,Microsoft Office Diploma,30000.0,12,Unknown,2023-08-18
2021-08-18,QJ-754866,Hunaidah Totah,Home Office,Pakistan,Lahore,Site,OFF-AP-10002998,Award,Microsoft Office Award,6000.0,4,Unknown,2023-08-18
2021-08-18,KS-505401,Kate Walsh,Consumer,United Kingdom,Warrington,Site,OFF-AR-10003514,Award,Social Media Award,1200.0,1,Unknown,2023-08-18
2020-09-18,KM-028434,'A'idah Safar,Corporate,Pakistan,Lahore,Site,OFF-AR-10000122,Award,Social Media Award,12000.0,10,Freedom Map,2022-09-18
2020-09-18,YK-623313,Jawharah Isa,Consumer,Pakistan,Lahore,Site,OFF-PA-10004101,Award,Microsoft Office Award,1500.0,1,Unknown,2022-09-18
2020-09-18,BQ-934194,Shukornia Kifle,Home Office,Kenya,Nairobi,Site,OFF-AR-10001044,Courses,Graphic Design,31500.0,18,Unknown,2022-09-18
2020-09-18,FC-165206,Hani'ah Boutros,Corporate,Pakistan,Lahore,Site,COS-JP-37677300,Courses,ECDL,9375.0,15,Las Vegas Yard Management,2022-09-18
2020-09-18,CL-661035,Razaan Qureshi,Corporate,Pakistan,Lahore,Site,TEC-AC-10004855,Diploma,Social Media Diploma,28499.85,15,Planet Profit,2022-09-18
2020-09-18,GH-881298,Warda Awad,Consumer,Pakistan,Lahore,Site,XNR-JT-24965939,Award,HR Award,1499.0,1,Unknown,2022-09-18
2020-09-18,MG-727787,Fawzan Moghadam,Home Office,Pakistan,Lahore,Site,OFF-BI-10001989,Courses,Graphic Design,28000.0,16,Unknown,2022-09-18
